Basin,Year,type,TRANSECT,LAYER,Interval,Lat_M,Lon_M,NperHa
CB,2015,transect,58100,2,120,42.4713,-80.954,310
CB,2013,transect,57225,2,83,42.1108,-81.5318,310
CB,2013,transect,57995,2,135,41.9972,-81.0053,313
CB,2016,transect,57975,2,22,42.0571,-81.0338,313
CB,2010,transect,57850,6,60,42.3197,-81.367,313
CB,2013,transect,57225,2,60,42.014,-81.4831,314
CB,2012,transect,57600,4,141,42.2053,-81.804,314
CB,2018,transect,57600,2,137,42.2057,-81.809,314
CB,2017,transect,57600,2,137,42.2057,-81.809,314
CB,2016,transect,57350,1,100,41.7257,-82.0651,314
CB,2012,transect,57725,2,91,42.1154,-81.5319,315
CB,2013,transect,57225,2,104,42.1993,-81.5759,315
CB,2013,transect,57995,2,145,41.9551,-80.9843,316
CB,2012,transect,57725,2,94,42.1277,-81.5367,316
CB,2011,transect,57600,2,3,41.9886,-81.7049,316
CB,2012,transect,57600,1,109,42.0695,-81.7437,316
CB,2018,transect,57475,2,87,41.8656,-81.9105,316
CB,2017,transect,57475,2,87,41.8656,-81.9105,316
CB,2016,transect,57350,1,101,41.7214,-82.0632,316
CB,2011,transect,57475,2,7,42.1998,-82.0838,316
CB,2010,transect,57850,12,72,42.268,-81.346,317
CB,2013,transect,57350,1,14,41.811,-82.1187,317
CB,2011,transect,57600,2,5,42.1396,-81.7739,318
CB,2016,transect,57350,1,63,41.8826,-82.1388,318
CB,2013,transect,57995,2,109,42.1067,-81.0597,319
CB,2012,transect,57600,4,65,41.8855,-81.6583,319
CB,2018,transect,57475,2,104,41.7931,-81.8717,319
CB,2017,transect,57475,2,104,41.7931,-81.8717,319
CB,2015,transect,58100,2,114,42.4455,-80.9438,320
CB,2010,transect,57850,4,92,42.1827,-81.3081,321
CB,2012,transect,57725,2,13,41.8127,-81.3819,321
CB,2013,transect,57225,1,59,42.0098,-81.4809,321
CB,2012,transect,57725,2,86,42.0958,-81.524,321
CB,2012,transect,57725,2,89,42.1073,-81.5286,321
CB,2011,transect,57600,2,7,41.9312,-81.68,321
CB,2018,transect,57725,2,67,42.1412,-81.5438,322
CB,2017,transect,57725,2,67,42.1412,-81.5438,322
CB,2012,transect,57600,2,102,42.0405,-81.7296,322
CB,2010,transect,57850,11,156,41.9086,-81.1927,323
CB,2013,transect,57995,2,132,42.01,-81.0113,324
CB,2012,transect,57725,2,40,41.961,-81.4606,324
CB,2013,transect,57350,2,81,42.0933,-82.26,325
CB,2013,transect,58100,2,119,42.4691,-80.9636,326
CB,2016,transect,57725,2,18,41.9043,-81.4315,326
CB,2018,transect,57475,2,114,41.7528,-81.8519,326
CB,2017,transect,57475,2,114,41.7528,-81.8519,326
CB,2013,transect,57225,2,89,42.1362,-81.5442,327
CB,2018,transect,57475,2,41,42.0586,-82.0095,327
CB,2017,transect,57475,2,41,42.0586,-82.0095,327
CB,2010,transect,57850,3,109,42.1101,-81.2763,328
CB,2010,transect,57850,6,94,42.1741,-81.3044,328
CB,2011,transect,57725,2,65,41.9528,-81.4417,328
CB,2010,transect,57850,8,15,42.5092,-81.4466,328
CB,2018,transect,57725,2,65,42.1496,-81.5481,328
CB,2017,transect,57725,2,65,42.1496,-81.5481,328
CB,2018,transect,57475,2,30,42.1048,-82.0333,328
CB,2017,transect,57475,2,30,42.1048,-82.0333,328
CB,2013,transect,57995,2,102,42.1363,-81.0738,329
CB,2010,transect,57850,12,136,41.9948,-81.2267,329
CB,2012,transect,57600,4,63,41.8763,-81.6543,329
CB,2016,transect,57350,2,54,41.9208,-82.1568,329
CB,2013,transect,57850,2,23,42.4659,-81.4293,330
CB,2013,transect,57225,2,47,41.9593,-81.4558,330
CB,2018,transect,57975,2,63,42.3468,-81.1781,331
CB,2017,transect,57975,2,63,42.3468,-81.1781,331
CB,2018,transect,57975,2,49,42.4057,-81.2079,331
CB,2017,transect,57975,2,49,42.4057,-81.2079,331
CB,2010,transect,57850,9,50,42.3625,-81.385,331
CB,2013,transect,57225,2,79,42.094,-81.5233,331
CB,2018,transect,57475,2,67,41.9495,-81.9534,331
CB,2017,transect,57475,2,67,41.9495,-81.9534,331
CB,2010,transect,57850,10,99,42.153,-81.2944,332
CB,2013,transect,57225,2,84,42.115,-81.5339,332
CB,2019,transect,57975,1,106,42.0562,-81.0473,333
CB,2010,transect,57850,11,101,42.1445,-81.2906,333
CB,2010,transect,57850,5,52,42.354,-81.3814,333
CB,2018,transect,57850,2,11,42.5193,-81.4518,333
CB,2017,transect,57850,2,11,42.5193,-81.4518,333
CB,2010,transect,57850,3,107,42.1186,-81.2802,334
CB,2010,transect,57850,5,89,42.1954,-81.3143,334
CB,2010,transect,57850,6,11,42.5265,-81.4529,334
CB,2010,transect,57725,3,162,42.4228,-81.688,334
CB,2013,transect,57995,2,49,42.3596,-81.1847,335
CB,2011,transect,57850,2,21,42.1124,-81.2804,335
CB,2018,transect,57725,2,20,42.3386,-81.6448,335
CB,2017,transect,57725,2,20,42.3386,-81.6448,335
CB,2013,transect,58100,2,142,42.5697,-80.9961,336
CB,2012,transect,57725,2,29,41.9191,-81.4307,336
CB,2016,transect,57475,2,15,41.7505,-81.8619,336
CB,2013,transect,58100,2,136,42.5434,-80.9876,337
CB,2018,transect,57725,2,31,42.2925,-81.6211,337
CB,2017,transect,57725,2,31,42.2925,-81.6211,337
CB,2013,transect,57995,2,83,42.2155,-81.1132,338
CB,2018,transect,57725,2,41,42.2504,-81.5998,338
CB,2017,transect,57725,2,41,42.2504,-81.5998,338
CB,2012,transect,57455,2,22,42.1407,-82.0518,338
CB,2016,transect,57350,1,53,41.925,-82.1587,338
CB,2018,transect,57975,2,127,42.0774,-81.0442,339
CB,2017,transect,57975,2,127,42.0774,-81.0442,339
CB,2010,transect,57850,3,87,42.204,-81.3181,339
CB,2010,transect,57850,5,8,42.5384,-81.4591,339
CB,2018,transect,57725,2,114,41.9426,-81.4537,340
CB,2017,transect,57725,2,114,41.9426,-81.4537,340
CB,2012,transect,57600,1,117,42.1034,-81.7579,340
CB,2010,transect,57850,5,49,42.3668,-81.3869,341
CB,2014,transect,57850,2,1,42.5482,-81.4786,341
CB,2016,transect,57350,1,117,41.6535,-82.0311,341
CB,2014,transect,57600,2,27,42.0783,-81.7354,342
CB,2013,transect,57350,2,8,41.7857,-82.106,342
CB,2012,transect,57725,2,87,42.0996,-81.5253,343
CB,2013,transect,57995,2,85,42.2076,-81.1096,344
CB,2013,transect,57225,2,105,42.2035,-81.578,344
CB,2016,transect,57350,1,110,41.6832,-82.0452,344
CB,2018,transect,57975,1,85,42.2544,-81.1312,345
CB,2017,transect,57975,1,85,42.2544,-81.1312,345
CB,2010,transect,57850,10,158,41.9,-81.1893,345
CB,2013,transect,57225,2,18,41.8371,-81.3956,345
CB,2011,transect,57850,2,8,42.5344,-81.4576,345
CB,2010,transect,57725,5,120,42.2469,-81.6,345
CB,2016,transect,57350,2,27,42.0353,-82.2107,345
CB,2012,transect,57600,4,51,41.831,-81.6346,346
CB,2010,transect,57725,3,146,42.3561,-81.6559,346
CB,2016,transect,57975,2,25,42.083,-81.0461,348
CB,2010,transect,57850,5,90,42.1912,-81.3122,348
CB,2013,transect,57995,1,96,42.1616,-81.0862,349
CB,2012,transect,57600,2,49,41.8232,-81.6308,349
CB,2010,transect,57850,12,87,42.204,-81.3181,350
CB,2012,transect,58100,2,7,41.9924,-80.7569,351
CB,2016,transect,57975,2,23,42.0656,-81.0377,351
CB,2010,transect,57850,11,95,42.1698,-81.3026,352
CB,2018,transect,57725,2,26,42.3134,-81.6318,352
CB,2017,transect,57725,2,26,42.3134,-81.6318,352
CB,2012,transect,57600,2,58,41.856,-81.6461,352
CB,2016,transect,57350,1,126,41.6153,-82.0134,352
CB,2013,transect,57350,2,75,42.068,-82.2473,352
CB,2012,transect,57600,2,107,42.0613,-81.7393,353
CB,2013,transect,57225,2,28,41.8792,-81.4164,354
CB,2013,transect,57225,2,86,42.1235,-81.538,354
CB,2018,transect,57725,2,61,42.1664,-81.5568,354
CB,2017,transect,57725,2,61,42.1664,-81.5568,354
CB,2016,transect,57350,1,147,41.527,-81.9722,354
CB,2016,transect,57350,2,51,41.9335,-82.1626,354
CB,2016,transect,57850,2,12,42.5146,-81.45,355
CB,2018,transect,57475,2,125,41.7064,-81.8297,355
CB,2017,transect,57475,2,125,41.7064,-81.8297,355
CB,2013,transect,57350,1,36,41.9037,-82.165,355
CB,2010,transect,57850,5,50,42.3625,-81.385,357
CB,2010,transect,57850,4,91,42.1869,-81.3101,358
CB,2012,transect,57455,2,103,41.8381,-81.8816,358
CB,2013,transect,58100,2,114,42.4472,-80.9567,359
CB,2013,transect,57995,2,98,42.1531,-81.0825,359
CB,2011,transect,57850,2,24,42.0996,-81.2751,359
CB,2010,transect,57850,6,72,42.268,-81.346,359
CB,2018,transect,57475,2,126,41.7022,-81.8276,359
CB,2017,transect,57475,2,126,41.7022,-81.8276,359
CB,2012,transect,57600,4,61,41.8686,-81.6522,360
CB,2012,transect,58100,2,3,41.9755,-80.7499,361
CB,2010,transect,57850,11,96,42.1656,-81.3006,361
CB,2010,transect,57850,11,91,42.1869,-81.3101,361
CB,2015,transect,57850,2,2,42.5557,-81.468,361
CB,2010,transect,57850,11,93,42.1784,-81.3062,362
CB,2018,transect,57600,1,6,41.6496,-81.5513,362
CB,2017,transect,57600,1,6,41.6496,-81.5513,362
CB,2011,transect,57975,2,23,42.0562,-81.0377,363
CB,2012,transect,57725,2,7,41.788,-81.3703,363
CB,2011,transect,57475,2,2,41.8776,-81.925,363
CB,2015,transect,58100,2,113,42.4412,-80.9422,365
CB,2016,transect,57350,2,56,41.9123,-82.1528,365
CB,2013,transect,57995,2,130,42.0183,-81.0159,366
CB,2010,transect,57850,6,58,42.3283,-81.3705,366
CB,2010,transect,57850,6,20,42.4895,-81.4392,366
CB,2013,transect,57350,1,51,41.9669,-82.1967,366
CB,2016,transect,57975,2,63,42.4023,-81.2074,367
CB,2010,transect,57850,4,89,42.1954,-81.3143,368
CB,2010,transect,57600,2,1,42.2419,-81.8198,368
CB,2016,transect,57350,1,141,41.5517,-81.9835,368
CB,2010,transect,57850,5,167,41.8613,-81.1732,369
CB,2018,transect,57725,2,36,42.2715,-81.6102,369
CB,2017,transect,57725,2,36,42.2715,-81.6102,369
CB,2016,transect,57975,2,14,41.9893,-81.0017,370
CB,2018,transect,57975,2,46,42.4182,-81.2146,370
CB,2017,transect,57975,2,46,42.4182,-81.2146,370
CB,2010,transect,57850,4,77,42.2466,-81.337,370
CB,2010,transect,57850,7,25,42.4681,-81.4307,370
CB,2018,transect,57850,2,8,42.5322,-81.4569,370
CB,2017,transect,57850,2,8,42.5322,-81.4569,370
CB,2013,transect,57225,2,87,42.1277,-81.54,370
CB,2010,transect,57850,5,88,42.1996,-81.3162,371
CB,2010,transect,57850,11,50,42.3625,-81.385,371
CB,2013,transect,57225,2,65,42.035,-81.4939,371
CB,2013,transect,57225,2,77,42.0856,-81.519,371
CB,2010,transect,57850,11,153,41.9215,-81.1981,372
CB,2010,transect,57850,12,119,42.0671,-81.2588,372
CB,2012,transect,57850,4,53,42.3394,-81.3761,373
CB,2012,transect,57850,3,15,42.5011,-81.4434,374
CB,2012,transect,57850,3,11,42.518,-81.4513,374
CB,2016,transect,57475,2,2,41.6406,-81.8092,374
CB,2011,transect,57850,2,1,42.1983,-81.3145,375
CB,2011,transect,57475,2,8,42.1955,-82.0818,375
CB,2015,transect,58100,2,134,42.5314,-80.9772,376
CB,2018,transect,57975,2,134,42.0489,-81.0291,376
CB,2017,transect,57975,2,134,42.0489,-81.0291,376
CB,2010,transect,57850,12,76,42.2509,-81.3389,376
CB,2018,transect,57725,2,135,41.8543,-81.4093,376
CB,2017,transect,57725,2,135,41.8543,-81.4093,376
CB,2010,transect,57725,4,161,42.4195,-81.6863,376
CB,2018,transect,57475,2,113,41.757,-81.8538,376
CB,2017,transect,57475,2,113,41.757,-81.8538,376
CB,2018,transect,57350,2,6,42.1256,-82.2525,376
CB,2017,transect,57350,2,6,42.1256,-82.2525,376
CB,2013,transect,57995,2,89,42.1899,-81.1023,377
CB,2010,transect,57850,11,105,42.1272,-81.2839,377
CB,2016,transect,57725,2,21,41.9299,-81.4445,377
CB,2018,transect,57475,2,20,42.1467,-82.0549,377
CB,2017,transect,57475,2,20,42.1467,-82.0549,377
CB,2013,transect,58100,2,4,41.9774,-80.7508,378
CB,2013,transect,57995,2,86,42.2034,-81.1075,378
CB,2013,transect,57995,2,52,42.3469,-81.1786,378
CB,2013,transect,57995,1,8,42.5325,-81.2713,378
CB,2011,transect,57850,2,20,42.1168,-81.2818,378
CB,2010,transect,57850,4,3,42.5589,-81.4686,378
CB,2010,transect,57850,4,105,42.1272,-81.2839,379
CB,2016,transect,57600,2,12,41.6871,-81.5691,379
CB,2011,transect,57600,2,7,42.1481,-81.7778,379
CB,2011,transect,57475,2,3,41.8692,-81.9208,379
CB,2018,transect,57850,2,16,42.4978,-81.4428,380
CB,2017,transect,57850,2,16,42.4978,-81.4428,380
CB,2011,transect,57725,2,55,42.0242,-81.4893,380
CB,2013,transect,57475,2,10,41.5695,-81.7629,380
CB,2013,transect,57225,2,64,42.0307,-81.492,381
CB,2018,transect,57475,2,92,41.8446,-81.8999,381
CB,2017,transect,57475,2,92,41.8446,-81.8999,381
CB,2013,transect,57350,2,74,42.0638,-82.2451,381
CB,2016,transect,57975,2,13,41.9781,-80.9971,382
CB,2013,transect,57995,2,67,42.2837,-81.1469,382
CB,2010,transect,57850,5,98,42.1572,-81.2963,382
CB,2012,transect,57725,2,46,41.9848,-81.4655,382
CB,2016,transect,57725,2,36,42.0564,-81.5037,382
CB,2012,transect,57850,4,159,41.8887,-81.1843,383
CB,2010,transect,57850,5,83,42.2209,-81.3261,383
CB,2013,transect,57475,2,11,41.5737,-81.7651,383
CB,2018,transect,57475,2,35,42.0838,-82.0224,383
CB,2017,transect,57475,2,35,42.0838,-82.0224,383
CB,2012,transect,57600,4,140,42.201,-81.802,384
CB,2018,transect,57475,2,111,41.7655,-81.858,385
CB,2017,transect,57475,2,111,41.7655,-81.858,385
CB,2013,transect,57225,2,19,41.8421,-81.3981,386
CB,2012,transect,57600,1,87,41.9777,-81.7004,386
CB,2010,transect,57850,4,93,42.1784,-81.3062,387
CB,2010,transect,57850,12,73,42.2637,-81.3443,387
CB,2013,transect,57225,2,26,41.8707,-81.4123,387
CB,2016,transect,57475,2,25,41.8349,-81.8993,387
CB,2013,transect,57350,2,50,41.9627,-82.1945,387
CB,2010,transect,57850,11,155,41.9128,-81.1946,389
CB,2011,transect,57475,2,9,42.1913,-82.0798,389
CB,2016,transect,57350,1,73,41.8402,-82.1188,389
CB,2018,transect,57975,2,97,42.2038,-81.1062,390
CB,2017,transect,57975,2,97,42.2038,-81.1062,390
CB,2010,transect,57850,11,104,42.1315,-81.2857,391
CB,2013,transect,57225,2,67,42.0434,-81.4979,391
CB,2016,transect,57350,1,115,41.662,-82.0353,391
CB,2010,transect,57850,7,149,41.9387,-81.2052,392
CB,2010,transect,57850,12,74,42.2595,-81.3424,392
CB,2012,transect,57725,2,92,42.1194,-81.5333,392
CB,2010,transect,57850,5,147,41.9472,-81.209,393
CB,2018,transect,57725,2,52,42.2042,-81.5761,393
CB,2017,transect,57725,2,52,42.2042,-81.5761,393
CB,2016,transect,57350,2,70,41.8529,-82.1247,393
CB,2013,transect,58100,2,126,42.4997,-80.9736,394
CB,2013,transect,57995,2,84,42.2115,-81.1114,394
CB,2010,transect,57850,10,26,42.4639,-81.4294,394
CB,2018,transect,57725,2,33,42.2841,-81.6167,394
CB,2017,transect,57725,2,33,42.2841,-81.6167,394
CB,2013,transect,57995,2,59,42.3174,-81.1639,395
CB,2013,transect,57225,2,81,42.1024,-81.5276,395
CB,2012,transect,57725,2,81,42.0761,-81.5157,396
CB,2018,transect,57350,2,52,41.9309,-82.1602,396
CB,2017,transect,57350,2,52,41.9309,-82.1602,396
CB,2013,transect,57995,1,150,41.9339,-80.9742,397
CB,2012,transect,57850,2,134,41.9959,-81.228,397
CB,2010,transect,57850,10,97,42.1613,-81.2986,397
CB,2015,transect,58100,2,133,42.5271,-80.9756,398
CB,2013,transect,57225,2,107,42.212,-81.5822,398
CB,2013,transect,58100,2,128,42.5084,-80.9762,399
CB,2010,transect,57850,8,50,42.3625,-81.385,399
CB,2013,transect,57225,2,29,41.8834,-81.4185,399
CB,2018,transect,57725,2,44,42.2379,-81.5932,399
CB,2017,transect,57725,2,44,42.2379,-81.5932,399
CB,2013,transect,57475,2,15,41.5904,-81.7737,399
CB,2015,transect,58100,2,116,42.4541,-80.9472,400
CB,2018,transect,57975,2,138,42.0313,-81.0209,400
CB,2017,transect,57975,2,138,42.0313,-81.0209,400
CB,2013,transect,57995,2,36,42.4144,-81.2122,400
CB,2010,transect,57850,12,126,42.0375,-81.2449,400
CB,2011,transect,57850,2,2,42.194,-81.3129,400
CB,2013,transect,57350,2,68,42.0385,-82.2326,400
CB,2018,transect,57975,2,51,42.3973,-81.2038,401
CB,2017,transect,57975,2,51,42.3973,-81.2038,401
CB,2011,transect,57475,2,7,41.8358,-81.9027,401
CB,2018,transect,57475,2,59,41.9831,-81.9708,401
CB,2017,transect,57475,2,59,41.9831,-81.9708,401
CB,2018,transect,57475,2,39,42.067,-82.0139,401
CB,2017,transect,57475,2,39,42.067,-82.0139,401
CB,2016,transect,57725,2,33,42.0312,-81.491,402
CB,2018,transect,57475,2,129,41.6895,-81.8215,402
CB,2017,transect,57475,2,129,41.6895,-81.8215,402
CB,2016,transect,57350,1,7,42.1202,-82.2502,402
CB,2013,transect,57995,2,47,42.3681,-81.1889,403
CB,2010,transect,57850,5,116,42.0806,-81.2631,404
CB,2011,transect,57850,2,23,42.1038,-81.2772,404
CB,2012,transect,57725,2,117,42.2154,-81.5821,404
CB,2011,transect,57850,2,4,42.1854,-81.3095,405
CB,2016,transect,57725,2,7,41.8126,-81.3835,405
CB,2016,transect,57725,2,37,42.0649,-81.5079,405
CB,2016,transect,57350,2,84,41.7935,-82.0969,405
CB,2013,transect,57350,1,22,41.8447,-82.1356,405
CB,2012,transect,57725,2,12,41.8087,-81.38,407
CB,2013,transect,57850,2,24,42.4616,-81.4274,407
CB,2010,transect,57850,7,22,42.4809,-81.4356,407
CB,2012,transect,57455,2,27,42.1225,-82.04,407
CB,2013,transect,57225,1,8,41.7949,-81.3748,408
CB,2013,transect,57225,2,54,41.9887,-81.4707,408
CB,2012,transect,57600,4,56,41.8473,-81.6451,408
CB,2013,transect,57995,2,16,42.4988,-81.2544,409
CB,2010,transect,57850,12,120,42.0628,-81.2574,409
CB,2011,transect,57725,2,73,41.8834,-81.4176,409
CB,2013,transect,57995,2,139,41.9803,-80.997,410
CB,2018,transect,57475,2,136,41.66,-81.8073,410
CB,2017,transect,57475,2,136,41.66,-81.8073,410
CB,2015,transect,58100,2,117,42.4584,-80.949,411
CB,2018,transect,57975,2,45,42.4224,-81.2168,411
CB,2017,transect,57975,2,45,42.4224,-81.2168,411
CB,2018,transect,57850,2,13,42.5106,-81.4483,411
CB,2017,transect,57850,2,13,42.5106,-81.4483,411
CB,2013,transect,57995,2,50,42.3554,-81.1826,412
CB,2010,transect,57850,4,107,42.1186,-81.2802,412
CB,2012,transect,57455,2,114,41.7941,-81.8574,412
CB,2011,transect,57975,1,4,41.9037,-80.961,413
CB,2010,transect,57850,8,12,42.5222,-81.4516,413
CB,2018,transect,57975,2,86,42.2501,-81.1292,414
CB,2017,transect,57975,2,86,42.2501,-81.1292,414
CB,2013,transect,57225,2,126,42.2921,-81.6223,414
CB,2011,transect,57600,2,4,42.1353,-81.772,414
CB,2013,transect,57350,1,13,41.8068,-82.1167,414
CB,2013,transect,57995,2,68,42.2795,-81.1448,415
CB,2010,transect,57850,7,147,41.9472,-81.209,415
CB,2010,transect,57850,12,133,42.0077,-81.2314,415
CB,2010,transect,57850,4,94,42.1741,-81.3044,415
CB,2010,transect,57850,5,92,42.1827,-81.3081,415
CB,2018,transect,57725,1,158,41.7594,-81.3575,415
CB,2017,transect,57725,1,158,41.7594,-81.3575,415
CB,2010,transect,57850,3,6,42.5465,-81.4625,415
CB,2014,transect,57850,2,2,42.5315,-81.4699,415
CB,2018,transect,57475,2,90,41.853,-81.9041,415
CB,2017,transect,57475,2,90,41.853,-81.9041,415
CB,2010,transect,57850,5,102,42.1401,-81.2888,416
CB,2011,transect,57600,2,26,42.0863,-81.7504,416
CB,2011,transect,57600,2,18,42.1949,-81.799,416
CB,2016,transect,57350,2,41,41.976,-82.1826,417
CB,2010,transect,57850,12,123,42.0501,-81.2512,418
CB,2018,transect,57850,2,12,42.515,-81.4499,418
CB,2017,transect,57850,2,12,42.515,-81.4499,418
CB,2013,transect,57225,2,53,41.9845,-81.4687,418
CB,2010,transect,57850,4,95,42.1698,-81.3026,419
CB,2010,transect,57850,4,73,42.2637,-81.3443,419
CB,2019,transect,58750,1,173,41.8256,-81.1576,420
CB,2010,transect,57850,7,14,42.5134,-81.4487,420
CB,2018,transect,57600,1,1,41.6283,-81.5419,420
CB,2017,transect,57600,1,1,41.6283,-81.5419,420
CB,2010,transect,57850,12,122,42.0543,-81.2533,421
CB,2010,transect,57850,10,53,42.3497,-81.3795,421
CB,2012,transect,57850,3,7,42.5353,-81.4578,422
CB,2018,transect,57725,2,48,42.221,-81.5847,422
CB,2017,transect,57725,2,48,42.221,-81.5847,422
CB,2010,transect,57850,5,53,42.3497,-81.3795,423
CB,2010,transect,57725,6,120,42.2469,-81.6,423
CB,2011,transect,57600,2,15,42.1822,-81.7932,423
CB,2013,transect,57225,2,20,41.8453,-81.3999,424
CB,2010,transect,57850,10,25,42.4681,-81.4307,424
CB,2013,transect,57225,2,59,42.0098,-81.4809,424
CB,2013,transect,57225,2,128,42.3005,-81.6265,424
CB,2010,transect,57850,6,14,42.5134,-81.4487,425
CB,2011,transect,57475,2,39,41.5664,-81.7682,425
CB,2013,transect,57995,2,136,41.993,-81.0033,426
CB,2011,transect,57725,2,66,41.943,-81.4357,426
CB,2012,transect,57725,2,77,42.0605,-81.5078,426
CB,2015,transect,58100,2,111,42.4325,-80.9389,427
CB,2018,transect,57975,2,106,42.1659,-81.0874,427
CB,2017,transect,57975,2,106,42.1659,-81.0874,427
CB,2018,transect,57975,2,73,42.3048,-81.1567,427
CB,2017,transect,57975,2,73,42.3048,-81.1567,427
CB,2018,transect,57975,2,48,42.4099,-81.2101,427
CB,2017,transect,57975,2,48,42.4099,-81.2101,427
CB,2010,transect,57850,5,85,42.2124,-81.3221,427
CB,2012,transect,57455,2,120,41.7693,-81.8449,427
CB,2018,transect,57350,2,42,41.973,-82.1807,427
CB,2017,transect,57350,2,42,41.973,-82.1807,427
CB,2013,transect,57995,2,65,42.2921,-81.1511,428
CB,2010,transect,57850,3,81,42.2294,-81.33,428
CB,2010,transect,57850,3,65,42.2981,-81.3587,428
CB,2012,transect,57725,2,66,42.0174,-81.488,428
CB,2012,transect,57600,4,62,41.8724,-81.6537,428
CB,2018,transect,57475,2,138,41.6508,-81.8035,428
CB,2017,transect,57475,2,138,41.6508,-81.8035,428
CB,2018,transect,57975,2,100,42.1918,-81.1002,429
CB,2017,transect,57975,2,100,42.1918,-81.1002,429
CB,2010,transect,57850,11,154,41.9171,-81.1964,429
CB,2014,transect,57350,2,34,41.5734,-82.0003,429
CB,2016,transect,57975,2,20,42.0401,-81.0259,430
CB,2010,transect,57850,3,96,42.1656,-81.3006,430
CB,2010,transect,57850,11,90,42.1912,-81.3122,430
CB,2010,transect,57850,7,19,42.4938,-81.441,430
CB,2013,transect,57850,2,25,42.4574,-81.4256,431
CB,2018,transect,57725,2,116,41.9341,-81.4493,431
CB,2017,transect,57725,2,116,41.9341,-81.4493,431
CB,2014,transect,57600,2,16,41.8911,-81.6498,431
CB,2011,transect,57475,2,1,41.8862,-81.9282,431
CB,2018,transect,57975,2,53,42.3888,-81.1996,432
CB,2017,transect,57975,2,53,42.3888,-81.1996,432
CB,2013,transect,58100,2,143,42.574,-80.9974,433
CB,2016,transect,57975,2,26,42.0908,-81.0499,433
CB,2010,transect,57725,6,121,42.2512,-81.602,433
CB,2013,transect,57225,2,135,42.33,-81.6414,433
CB,2010,transect,57850,12,84,42.2166,-81.3241,434
CB,2010,transect,57850,10,161,41.8871,-81.1839,435
CB,2010,transect,57850,11,151,41.9301,-81.2015,435
CB,2012,transect,57600,4,50,41.8275,-81.631,436
CB,2012,transect,57600,2,92,41.9986,-81.7107,436
CB,2013,transect,57225,2,22,41.8539,-81.4041,437
CB,2011,transect,57725,2,71,41.9003,-81.4231,437
CB,2018,transect,57850,2,14,42.5063,-81.4466,437
CB,2017,transect,57850,2,14,42.5063,-81.4466,437
CB,2012,transect,57725,2,55,42.018,-81.4881,437
CB,2018,transect,57475,2,97,41.8236,-81.8891,437
